Jahr,Land,Schule,Klassenstufe,Klasse,Name,Team,Achtung Stromschnellen!,Armband auffädeln,Ballon-Maschine,Baumtouren,Baustein-Maschine,Bebrasien,Bergseen,Biber Jones,Biber-Mail-Adressen,Biberholz,Biberone,Bilder verschlüsseln,Blumentöpfe,Brennende Kerzen,Bälle,Der Drachen ist weg!,Der Nächste bitte!,Ein Tag im Nebel,Entdecke Seoul!,Erkundung,Frowny,Gleiche Buchstaben,Happy Birthday,Helligkeitskarte,Hin und Her,Kurierdienst,Mehltransport,Parkplätze,Pip der Pirat,Prüfbiber,Prüfungsplan,Schatzkarte,"Schere, Stein, Papier",Schwarz - Weiss,Sonnige Tage,Stammbaum,Superbebras,Um die Felsen,Umstapeln,Wortketten,Zettel-Wirtschaft,ÖV
2025,,,Schuljahre 9 und 10,MCV,cepia,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,6.0,9.0,,0.0,,6.0,,,,,,9.0,,9.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,cjakn,,,,,,,0.0,12.0,0.0,-4.0,6.0,-4.0,,6.0,9.0,,0.0,,6.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,12.0,,6.0,,0.0,,,,12.0
2025,,,Schuljahre 9 und 10,MCV,clvxh,,,,,,,-2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,cpjvu,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,6.0,9.0,,9.0,,6.0,,,,,,-3.0,,-3.0,0.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,MCV,eiugc,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,0.0,9.0,,0.0,,6.0,,,,,,0.0,,0.0,9.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,fslvm,,,,,,,6.0,0.0,0.0,0.0,-2.0,0.0,,0.0,9.0,,0.0,,6.0,,,,,,-3.0,,0.0,0.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,icgjm,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,6.0,-3.0,,0.0,,-2.0,,,,,,0.0,,-3.0,9.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,jtygm,,,,,,,-2.0,0.0,0.0,0.0,6.0,0.0,,-2.0,9.0,,-3.0,,6.0,,,,,,-3.0,,9.0,9.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,nsmgb,,,,,,,-2.0,12.0,0.0,-4.0,6.0,-4.0,,6.0,9.0,,9.0,,6.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,MCV,poetg,,,,,,,-2.0,-4.0,0.0,-4.0,6.0,-4.0,,-2.0,9.0,,-3.0,,6.0,,,,,,-3.0,,9.0,9.0,0.0,,,0.0,,,12.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,MCV,pwmfh,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,6.0,9.0,,9.0,,6.0,,,,,,9.0,,9.0,0.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,qwnty,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,-2.0,-3.0,,-3.0,,6.0,,,,,,9.0,,-3.0,-3.0,0.0,,,0.0,,,0.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,vkcmj,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,-2.0,9.0,,0.0,,6.0,,,,,,-3.0,,0.0,-3.0,0.0,,,0.0,,,12.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,wzmje,,,,,,,6.0,0.0,0.0,-4.0,-2.0,0.0,,6.0,-3.0,,0.0,,-2.0,,,,,,0.0,,0.0,-3.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,MCV,xngob,,,,,,,6.0,0.0,0.0,-4.0,6.0,0.0,,6.0,-3.0,,-3.0,,6.0,,,,,,0.0,,9.0,9.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,MCV,zithx,,,,,,,-2.0,-4.0,0.0,12.0,-2.0,-4.0,,6.0,-3.0,,-3.0,,-2.0,,,,,,-3.0,,-3.0,9.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,aevlm,,,,,,,6.0,-4.0,0.0,-4.0,-2.0,0.0,,6.0,-3.0,,-3.0,,6.0,,,,,,9.0,,-3.0,9.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,ahugz,,,,,,,-2.0,0.0,0.0,0.0,-2.0,0.0,,6.0,9.0,,0.0,,-2.0,,,,,,-3.0,,-3.0,0.0,0.0,,,0.0,,,0.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,asqub,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,6.0,9.0,,0.0,,6.0,,,,,,9.0,,-3.0,0.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,brqul,,,,,,,6.0,0.0,0.0,0.0,-2.0,-4.0,,6.0,9.0,,-3.0,,6.0,,,,,,-3.0,,-3.0,9.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,ckmbl,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,-2.0,-3.0,,0.0,,-2.0,,,,,,0.0,,9.0,-3.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,dhfax,,,,,,,-2.0,-4.0,0.0,-4.0,6.0,-4.0,,-2.0,9.0,,-3.0,,-2.0,,,,,,-3.0,,-3.0,-3.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,djgbc,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,-2.0,9.0,,-3.0,,6.0,,,,,,0.0,,9.0,0.0,0.0,,,0.0,,,0.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,dvouh,,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,,6.0,9.0,,0.0,,-2.0,,,,,,9.0,,-3.0,0.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,fsxkg,,,,,,,-2.0,-4.0,0.0,-4.0,6.0,-4.0,,6.0,9.0,,-3.0,,6.0,,,,,,-3.0,,9.0,-3.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,fuwpz,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.0,,-3.0,,6.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,gkzdm,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,-2.0,9.0,,0.0,,6.0,,,,,,0.0,,0.0,-3.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,hgasy,,,,,,,-2.0,0.0,0.0,0.0,6.0,0.0,,6.0,0.0,,9.0,,6.0,,,,,,-3.0,,0.0,9.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,hgdnw,,,,,,,0.0,0.0,0.0,-4.0,-2.0,0.0,,6.0,9.0,,-3.0,,6.0,,,,,,-3.0,,-3.0,-3.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,hlkwr,,,,,,,-2.0,0.0,0.0,-4.0,6.0,0.0,,-2.0,-3.0,,-3.0,,6.0,,,,,,-3.0,,-3.0,0.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,ikxyn,,,,,,,-2.0,-4.0,0.0,-4.0,-2.0,0.0,,0.0,0.0,,-3.0,,6.0,,,,,,-3.0,,0.0,-3.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,jfaes,,,,,,,-2.0,0.0,0.0,12.0,6.0,0.0,,6.0,9.0,,9.0,,6.0,,,,,,9.0,,0.0,9.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,jlito,,,,,,,-2.0,12.0,0.0,0.0,6.0,0.0,,6.0,9.0,,9.0,,-2.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,12.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,ldzro,,,,,,,6.0,-4.0,0.0,-4.0,6.0,0.0,,-2.0,-3.0,,0.0,,6.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,ltjeq,,,,,,,6.0,-4.0,0.0,-4.0,-2.0,-4.0,,6.0,-3.0,,-3.0,,6.0,,,,,,9.0,,-3.0,9.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,oybcf,,,,,,,6.0,-4.0,0.0,0.0,6.0,0.0,,6.0,9.0,,9.0,,6.0,,,,,,9.0,,-3.0,0.0,0.0,,,0.0,,,12.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,vjfez,,,,,,,-2.0,0.0,0.0,0.0,6.0,0.0,,6.0,9.0,,0.0,,6.0,,,,,,9.0,,-3.0,9.0,0.0,,,0.0,,,0.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,vteks,,,,,,,6.0,-4.0,0.0,12.0,6.0,-4.0,,-2.0,9.0,,-3.0,,6.0,,,,,,9.0,,-3.0,-3.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,QTJ,ymcts,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,9.0,,0.0,,6.0,,,,,,-3.0,,9.0,0.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,QTJ,zsfwx,,,,,,,6.0,-4.0,0.0,-4.0,6.0,-4.0,,6.0,-3.0,,9.0,,-2.0,,,,,,9.0,,-3.0,-3.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,anjls,,,,,,,-2.0,-4.0,0.0,-4.0,-2.0,-4.0,,-2.0,9.0,,-3.0,,-2.0,,,,,,-3.0,,-3.0,9.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,bedik,,,,,,,-2.0,0.0,0.0,0.0,6.0,0.0,,-2.0,9.0,,0.0,,6.0,,,,,,9.0,,-3.0,0.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,dlwyi,,,,,,,0.0,-4.0,0.0,-4.0,-2.0,-4.0,,0.0,-3.0,,-3.0,,6.0,,,,,,-3.0,,-3.0,-3.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,dwirt,,,,,,,6.0,-4.0,0.0,-4.0,6.0,0.0,,6.0,9.0,,-3.0,,6.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,hmkbv,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,jtfmv,,,,,,,-2.0,-4.0,0.0,-4.0,-2.0,0.0,,-2.0,9.0,,-3.0,,6.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,kubjf,,,,,,,6.0,0.0,0.0,0.0,6.0,0.0,,-2.0,0.0,,-3.0,,6.0,,,,,,0.0,,9.0,9.0,0.0,,,0.0,,,-4.0,,0.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,mjpns,,,,,,,-2.0,-4.0,0.0,-4.0,6.0,0.0,,-2.0,-3.0,,-3.0,,6.0,,,,,,-3.0,,9.0,-3.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,nycmu,,,,,,,-2.0,-4.0,0.0,-4.0,-2.0,-4.0,,-2.0,-3.0,,-3.0,,-2.0,,,,,,9.0,,-3.0,-3.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,odfat,,,,,,,-2.0,0.0,0.0,12.0,-2.0,0.0,,6.0,9.0,,0.0,,6.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,pkqji,,,,,,,-2.0,-4.0,0.0,-4.0,-2.0,-4.0,,6.0,-3.0,,-3.0,,6.0,,,,,,-3.0,,0.0,-3.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,qexsu,,,,,,,-2.0,0.0,0.0,0.0,6.0,0.0,,6.0,9.0,,-3.0,,6.0,,,,,,-3.0,,-3.0,-3.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,qjcmf,,,,,,,-2.0,-4.0,0.0,-4.0,6.0,-4.0,,-2.0,9.0,,-3.0,,-2.0,,,,,,-3.0,,-3.0,9.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,qpedv,,,,,,,-2.0,0.0,0.0,0.0,6.0,0.0,,-2.0,-3.0,,-3.0,,-2.0,,,,,,-3.0,,0.0,-3.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,qykih,,,,,,,-2.0,-4.0,0.0,-4.0,-2.0,-4.0,,-2.0,9.0,,-3.0,,-2.0,,,,,,9.0,,-3.0,9.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,rtsbf,,,,,,,-2.0,12.0,0.0,-4.0,6.0,0.0,,6.0,9.0,,-3.0,,6.0,,,,,,9.0,,9.0,0.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,smfdg,,,,,,,-2.0,0.0,0.0,0.0,-2.0,0.0,,6.0,9.0,,0.0,,6.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,soiuz,,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,,6.0,-3.0,,-3.0,,0.0,,,,,,0.0,,-3.0,0.0,0.0,,,0.0,,,-4.0,,-2.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,sphmj,,,,,,,-2.0,12.0,0.0,0.0,6.0,0.0,,6.0,9.0,,0.0,,6.0,,,,,,0.0,,9.0,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,syeol,,,,,,,0.0,0.0,0.0,0.0,6.0,0.0,,6.0,9.0,,9.0,,-2.0,,,,,,-3.0,,-3.0,0.0,0.0,,,0.0,,,0.0,,6.0,,0.0,,,,0.0
2025,,,Schuljahre 9 und 10,XSF,vwmos,,,,,,,-2.0,-4.0,0.0,-4.0,6.0,0.0,,-2.0,9.0,,-3.0,,6.0,,,,,,9.0,,9.0,9.0,0.0,,,0.0,,,-4.0,,6.0,,0.0,,,,-4.0
2025,,,Schuljahre 9 und 10,XSF,yzirn,,,,,,,6.0,-4.0,0.0,12.0,6.0,-4.0,,6.0,9.0,,-3.0,,6.0,,,,,,-3.0,,-3.0,-3.0,0.0,,,0.0,,,0.0,,-2.0,,0.0,,,,0.0
