Jahr,Land,Schule,Klassenstufe,Klasse,Name,Team,Aufgabe,Punkte
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,Helligkeitskarte,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,Helligkeitskarte,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,Helligkeitskarte,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,Helligkeitskarte,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,Helligkeitskarte,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,Helligkeitskarte,-2
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,Helligkeitskarte,6
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,Helligkeitskarte,6
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,Helligkeitskarte,-2
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,Helligkeitskarte,6
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,Helligkeitskarte,6
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,Helligkeitskarte,6
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,Helligkeitskarte,-2
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,Hin und Her,0
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,Kurierdienst,0
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,Kurierdienst,0
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,Kurierdienst,0
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,Kurierdienst,-2
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,Kurierdienst,6
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,Mehltransport,0
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,Mehltransport,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,Mehltransport,0
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,Mehltransport,0
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,Mehltransport,0
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,Mehltransport,0
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,Mehltransport,6
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,Mehltransport,-2
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,Parkplätze,-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,Parkplätze,-4
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,Parkplätze,-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,Parkplätze,-4
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,Parkplätze,12
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,Parkplätze,0
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,Prüfbiber,12
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,Prüfbiber,-4
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,Prüfbiber,0
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,Prüfungsplan,-4
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,Prüfungsplan,-4
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,Prüfungsplan,-4
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,Prüfungsplan,-4
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,Prüfungsplan,0
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,"Schere, Stein, Papier",12
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,"Schere, Stein, Papier",12
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,"Schere, Stein, Papier",12
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,"Schere, Stein, Papier",-4
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,"Schere, Stein, Papier",-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,"Schere, Stein, Papier",12
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,"Schere, Stein, Papier",-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,"Schere, Stein, Papier",-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,"Schere, Stein, Papier",12
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,"Schere, Stein, Papier",-4
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,"Schere, Stein, Papier",-4
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,"Schere, Stein, Papier",12
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,"Schere, Stein, Papier",-4
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,"Schere, Stein, Papier",0
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,"Schere, Stein, Papier",-4
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,Schwarz - Weiss,9
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,Schwarz - Weiss,9
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,Schwarz - Weiss,9
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,Schwarz - Weiss,9
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,Schwarz - Weiss,-3
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,Schwarz - Weiss,0
2025,,,"Schuljahre 11, 12 und 13",DET,ijglk,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",DET,zjuqc,qh34,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,kpmds,,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,fagbv,,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,wmfql,,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,cgxvl,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",DET,fpvyz,,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,yqtem,pahg,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,faelc,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",DET,vnari,eo85,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,zlwoq,pw5v,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",DET,ztvrs,garn,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,ztcfv,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,cxvoa,,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,ewuta,v2zg,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,nbyls,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,plcmn,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,lsvgi,,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,tyxfb,6od8,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",IGQ,mhubi,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,qalpy,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,gkvyj,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,aumnw,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,ufcav,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",IGQ,jrdhs,,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",DET,xkjrl,qh34,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,kolvs,pahg,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,kzbsi,eo85,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,yburv,pw5v,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",DET,etciu,garn,ÖV,-3
2025,,,"Schuljahre 11, 12 und 13",DET,grezt,v2zg,ÖV,0
2025,,,"Schuljahre 11, 12 und 13",DET,vqbjf,6od8,ÖV,0
2025,,,Schuljahre 9 und 10,MCV,cjakn,,Bebrasien,0
2025,,,Schuljahre 9 und 10,QTJ,jlito,,Bebrasien,-2
2025,,,Schuljahre 9 und 10,JHE,huian,,Bebrasien,6
2025,,,Schuljahre 9 und 10,MCV,arzmx,,Bebrasien,6
2025,,,Schuljahre 9 und 10,QTJ,jfaes,,Bebrasien,-2
2025,,,Schuljahre 9 und 10,MCV,nsmgb,,Bebrasien,-2
2025,,,Schuljahre 9 und 10,MCV,pwmfh,,Bebrasien,6
2025,,,Schuljahre 9 und 10,JHE,shrdm,,Bebrasien,6
2025,,,Schuljahre 9 und 10,QTJ,oybcf,,Bebrasien,6
2025,,,Schuljahre 9 und 10,EQM,kzdvy,,Bebrasien,6
2025,,,Schuljahre 9 und 10,XSF,odfat,,Bebrasien,-2
2025,,,Schuljahre 9 und 10,MCV,cepia,,Bebrasien,6
2025,,,Schuljahre 9 und 10,XSF,dwirt,,Bebrasien,6
2025,,,Schuljahre 9 und 10,EQM,rpazx,,Bebrasien,6
2025,,,Schuljahre 9 und 10,QTJ,vjfez,,Bebrasien,-2
2025,,,Schuljahre 9 und 10,JHE,lhxtv,,Bebrasien,6
2025,,,Schuljahre 9 und 10,XSF,smfdg,,Bebrasien,-2
